"store_code","sales_value","cogs","total_expenses","marketing_expenses","inventory_value","exp_profit","product_id","sale_date"
"475","62","25","19","7","775","30","13","04/01/10 00:00:00"
"475","57","23","17","6","787","30","13","05/01/10 00:00:00"
"475","105","38","22","10","777","40","13","01/01/11 00:00:00"
"475","66","25","19","7","769","30","13","03/01/11 00:00:00"
"475","51","20","15","5","804","20","13","06/01/11 00:00:00"
"475","154","64","87","58","551","20","5","05/01/10 00:00:00"
"475","131","55","78","49","627","10","5","12/01/10 00:00:00"
"475","112","47","66","42","622","20","5","07/01/11 00:00:00"
"475","104","44","64","39","617","10","5","08/01/11 00:00:00"
"475","157","61","84","55","613","10","5","11/01/11 00:00:00"
"475","130","55","45","18","312","40","6","01/01/10 00:00:00"
"475","119","51","44","16","311","40","6","04/01/10 00:00:00"
"475","108","46","43","15","367","30","6","06/01/10 00:00:00"
"475","193","86","66","32","484","50","9","02/01/10 00:00:00"
"475","153","68","58","25","619","20","9","12/01/10 00:00:00"
"475","206","86","66","32","484","50","9","02/01/11 00:00:00"
"475","171","77","59","29","529","40","9","05/01/11 00:00:00"
"475","196","82","64","31","601","30","9","11/01/11 00:00:00"
"475","170","78","45","24","965","50","10","01/01/10 00:00:00"
"475","148","68","42","21","998","40","10","05/01/10 00:00:00"
"475","142","65","41","20","1042","50","10","06/01/10 00:00:00"
"475","136","62","41","19","1059","40","10","09/01/10 00:00:00"
"475","150","69","43","21","1060","30","10","11/01/10 00:00:00"
"475","139","63","40","19","1075","40","10","12/01/10 00:00:00"
"475","174","74","43","22","949","50","10","03/01/11 00:00:00"
"475","178","76","45","23","965","60","10","04/01/11 00:00:00"
"475","109","50","33","15","1064","30","10","08/01/11 00:00:00"
"475","123","50","26","14","821","60","11","01/01/10 00:00:00"
"475","123","50","25","14","814","60","11","02/01/10 00:00:00"
"475","131","50","25","14","814","60","11","02/01/11 00:00:00"
"475","108","44","21","12","844","50","11","05/01/11 00:00:00"
"475","106","40","23","11","881","50","11","10/01/11 00:00:00"
"503","125","52","76","47","421","30","1","03/01/10 00:00:00"
"503","128","53","77","48","458","40","1","05/01/10 00:00:00"
"503","112","47","72","42","521","20","1","12/01/10 00:00:00"
"503","168","63","90","57","435","40","1","01/01/11 00:00:00"
"503","133","52","76","47","433","30","1","04/01/11 00:00:00"
"503","106","44","64","40","496","30","1","06/01/11 00:00:00"
"503","94","39","61","36","517","20","1","07/01/11 00:00:00"
"503","134","52","77","47","509","30","1","09/01/11 00:00:00"
"503","130","51","76","46","503","50","1","10/01/11 00:00:00"
"503","160","67","65","22","400","60","2","01/01/10 00:00:00"
"503","155","65","65","21","392","50","2","02/01/10 00:00:00"
"503","149","62","63","20","385","60","2","03/01/10 00:00:00"
"503","119","49","62","16","399","30","2","04/01/10 00:00:00"
"503","98","41","56","13","482","20","2","12/01/10 00:00:00"
"503","179","67","68","22","400","60","2","01/01/11 00:00:00"
"503","165","65","65","21","392","50","2","02/01/11 00:00:00"
"503","111","47","57","15","456","40","2","06/01/11 00:00:00"
"503","153","60","63","19","463","90","2","10/01/11 00:00:00"
"503","121","49","38","15","351","60","3","03/01/10 00:00:00"
"503","107","43","36","13","363","50","3","04/01/10 00:00:00"
"503","85","34","33","10","432","40","3","07/01/10 00:00:00"
"503","114","46","36","14","424","50","3","11/01/10 00:00:00"
"503","101","41","35","13","435","50","3","12/01/10 00:00:00"
"503","92","38","33","12","414","40","3","06/01/11 00:00:00"
"503","84","34","30","10","428","40","3","08/01/11 00:00:00"
"503","114","43","36","13","424","50","3","09/01/11 00:00:00"
"503","121","46","36","14","424","50","3","11/01/11 00:00:00"
"503","206","86","49","26","490","60","13","02/01/10 00:00:00"
"503","282","118","59","36","636","80","13","06/01/10 00:00:00"
"503","336","141","66","43","692","90","13","07/01/10 00:00:00"
"503","320","134","65","41","690","100","13","12/01/10 00:00:00"
"503","279","118","55","36","636","80","13","06/01/11 00:00:00"
"503","275","116","55","35","678","70","13","08/01/11 00:00:00"
"503","341","134","65","41","690","100","13","12/01/11 00:00:00"
"503","140","60","47","19","336","50","5","01/01/10 00:00:00"
"503","118","50","44","16","397","40","5","06/01/10 00:00:00"
"503","110","47","43","15","420","30","5","07/01/10 00:00:00"
"503","108","46","43","15","415","30","5","08/01/10 00:00:00"
"503","138","59","46","19","411","50","5","11/01/10 00:00:00"
"503","127","54","45","17","424","40","5","12/01/10 00:00:00"
"503","157","60","49","19","336","50","5","01/01/11 00:00:00"
"503","143","57","45","18","323","40","5","03/01/11 00:00:00"
"503","109","47","40","15","420","30","5","07/01/11 00:00:00"
"503","133","53","44","17","410","40","5","09/01/11 00:00:00"
"503","135","54","45","17","424","40","5","12/01/11 00:00:00"
"503","325","162","70","45","1091","100","6","04/01/10 00:00:00"
"503","291","145","65","40","1292","90","6","08/01/10 00:00:00"
"503","322","161","70","45","1267","110","6","10/01/10 00:00:00"
"503","363","181","74","50","1283","120","6","11/01/10 00:00:00"
"503","362","170","71","47","1073","100","6","02/01/11 00:00:00"
"503","346","162","69","45","1059","100","6","03/01/11 00:00:00"
"503","295","149","61","41","1245","90","6","06/01/11 00:00:00"
"503","288","145","60","40","1304","90","6","07/01/11 00:00:00"
"503","343","161","70","45","1267","110","6","10/01/11 00:00:00"
"503","75","30","19","8","794","40","8","05/01/10 00:00:00"
"503","74","30","20","8","829","40","8","07/01/10 00:00:00"
"503","63","25","19","7","823","20","8","11/01/10 00:00:00"
"503","101","36","22","10","777","40","8","01/01/11 00:00:00"
"503","86","33","20","9","772","50","8","02/01/11 00:00:00"
"503","98","37","22","10","768","50","8","03/01/11 00:00:00"
"503","74","30","18","8","794","40","8","05/01/11 00:00:00"
"503","73","30","19","8","829","40","8","07/01/11 00:00:00"
"503","65","25","19","7","823","30","8","09/01/11 00:00:00"
"503","64","24","17","6","829","20","8","12/01/11 00:00:00"
"503","100","44","27","14","623","30","9","01/01/10 00:00:00"
"503","99","43","26","14","597","30","9","06/01/10 00:00:00"
"503","94","41","26","13","592","30","9","07/01/10 00:00:00"
"503","112","44","28","14","623","30","9","01/01/11 00:00:00"
"503","107","44","26","14","618","30","9","02/01/11 00:00:00"
"503","104","43","26","14","613","30","9","03/01/11 00:00:00"
"503","98","43","24","14","597","30","9","06/01/11 00:00:00"
"503","93","41","24","13","592","30","9","07/01/11 00:00:00"
"503","197","81","38","26","551","70","9","12/01/11 00:00:00"
"503","53","21","17","5","454","20","11","04/01/10 00:00:00"
"503","49","20","17","5","464","20","11","05/01/10 00:00:00"
"503","44","18","17","5","478","10","11","06/01/10 00:00:00"
"503","41","16","16","4","484","10","11","08/01/10 00:00:00"
"503","60","22","17","6","452","20","11","02/01/11 00:00:00"
"503","49","20","16","5","464","20","11","05/01/11 00:00:00"
"503","44","18","16","5","486","10","11","07/01/11 00:00:00"
"503","85","32","20","8","482","30","11","11/01/11 00:00:00"
"503","210","84","58","27","651","60","12","01/01/10 00:00:00"
"503","210","84","58","27","632","60","12","03/01/10 00:00:00"
"503","235","94","62","31","697","50","12","05/01/10 00:00:00"
"503","278","111","67","36","767","70","12","06/01/10 00:00:00"
"503","286","114","68","37","822","80","12","07/01/10 00:00:00"
"503","235","84","61","27","651","60","12","01/01/11 00:00:00"
"503","213","80","58","26","640","50","12","02/01/11 00:00:00"
"503","237","88","61","29","653","70","12","04/01/11 00:00:00"
"503","233","94","58","31","697","50","12","05/01/11 00:00:00"
"503","276","111","62","36","767","70","12","06/01/11 00:00:00"
"503","265","99","63","32","798","60","12","09/01/11 00:00:00"
"503","218","82","59","27","788","50","12","10/01/11 00:00:00"
"503","210","78","57","25","798","50","12","11/01/11 00:00:00"
"503","130","58","56","22","338","20","4","01/01/10 00:00:00"
"503","132","59","55","22","331","20","4","02/01/10 00:00:00"
"503","115","51","53","19","396","30","4","06/01/10 00:00:00"
"503","102","45","51","17","409","10","4","09/01/10 00:00:00"
"503","120","54","54","20","404","40","4","10/01/10 00:00:00"
"503","145","58","59","22","338","20","4","01/01/11 00:00:00"
"503","137","58","56","22","325","20","4","03/01/11 00:00:00"
"503","132","55","53","20","410","30","4","11/01/11 00:00:00"
"504","86","35","21","9","776","50","2","04/01/10 00:00:00"
"504","118","48","24","13","839","60","2","08/01/10 00:00:00"
"504","100","38","22","10","772","60","2","02/01/11 00:00:00"
"504","117","48","22","13","839","60","2","08/01/11 00:00:00"
"504","115","47","24","13","772","70","3","02/01/10 00:00:00"
"504","154","63","28","17","864","100","3","08/01/10 00:00:00"
"504","126","51","25","14","857","70","3","09/01/10 00:00:00"
"504","78","31","19","8","856","50","3","11/01/10 00:00:00"
"504","123","47","24","13","772","70","3","02/01/11 00:00:00"
"504","129","49","24","13","779","70","3","04/01/11 00:00:00"
"504","143","59","25","16","870","90","3","07/01/11 00:00:00"
"504","134","51","25","14","857","70","3","09/01/11 00:00:00"
"504","83","31","19","8","856","50","3","11/01/11 00:00:00"
"504","174","65","44","20","372","70","5","02/01/10 00:00:00"
"504","178","62","42","19","346","70","5","03/01/11 00:00:00"
"504","129","52","39","16","376","50","6","03/01/10 00:00:00"
"504","90","36","33","11","458","20","6","08/01/10 00:00:00"
"504","121","46","37","14","388","40","6","04/01/11 00:00:00"
"504","89","36","31","11","458","20","6","08/01/11 00:00:00"
"504","176","77","38","25","581","70","8","08/01/10 00:00:00"
"504","127","52","29","17","605","50","8","04/01/11 00:00:00"
"504","174","77","35","25","581","70","8","08/01/11 00:00:00"
"504","190","85","65","32","494","40","9","01/01/10 00:00:00"
"504","177","79","64","30","593","60","9","10/01/10 00:00:00"
"504","201","85","65","32","476","40","9","03/01/11 00:00:00"
"504","180","75","97","68","522","10","4","01/01/10 00:00:00"
"504","147","61","85","55","-906","10","4","11/01/10 00:00:00"
"504","201","75","102","68","522","10","4","01/01/11 00:00:00"
"504","153","60","83","54","-762","10","4","10/01/11 00:00:00"
"505","120","48","46","15","372","50","2","01/01/10 00:00:00"
"505","114","45","45","14","366","50","2","02/01/10 00:00:00"
"505","119","47","46","15","361","50","2","03/01/10 00:00:00"
"505","125","50","48","16","372","50","2","04/01/10 00:00:00"
"505","132","52","49","17","397","60","2","05/01/10 00:00:00"
"505","156","62","51","20","436","80","2","06/01/10 00:00:00"
"505","160","64","52","21","467","70","2","07/01/10 00:00:00"
"505","160","64","52","21","460","70","2","08/01/10 00:00:00"
"505","139","55","50","18","453","70","2","09/01/10 00:00:00"
"505","114","45","46","14","447","80","2","10/01/10 00:00:00"
"505","109","43","46","14","452","30","2","11/01/10 00:00:00"
"505","122","48","47","15","462","50","2","12/01/10 00:00:00"
"505","134","48","48","15","372","50","2","01/01/11 00:00:00"
"505","121","45","45","14","366","50","2","02/01/11 00:00:00"
"505","127","47","46","15","361","50","2","03/01/11 00:00:00"
"505","133","50","48","16","372","50","2","04/01/11 00:00:00"
"505","131","52","46","17","397","60","2","05/01/11 00:00:00"
"505","155","62","47","20","436","80","2","06/01/11 00:00:00"
"505","159","64","48","21","467","70","2","07/01/11 00:00:00"
"505","159","64","48","21","460","70","2","08/01/11 00:00:00"
"505","148","55","50","18","453","70","2","09/01/11 00:00:00"
"505","121","45","46","14","447","80","2","10/01/11 00:00:00"
"505","116","43","46","14","452","30","2","11/01/11 00:00:00"
"505","130","48","47","15","462","50","2","12/01/11 00:00:00"
"505","99","88","50","27","525","-30","3","01/01/10 00:00:00"
"505","102","84","49","26","625","-20","3","02/01/10 00:00:00"
"505","106","88","51","27","715","-20","3","03/01/10 00:00:00"
"505","133","93","51","28","840","10","3","04/01/10 00:00:00"
"505","136","98","53","30","973","10","3","05/01/10 00:00:00"
"505","141","116","59","35","1142","-20","3","06/01/10 00:00:00"
"505","169","120","60","37","1334","10","3","07/01/10 00:00:00"
"505","139","120","61","37","1439","-30","3","08/01/10 00:00:00"
"505","115","104","55","32","1574","-40","3","09/01/10 00:00:00"
"505","109","86","49","26","1698","10","3","10/01/10 00:00:00"
"505","122","82","48","25","1804","10","3","11/01/10 00:00:00"
"505","160","92","52","28","1898","40","3","12/01/10 00:00:00"
"505","111","88","52","27","525","-30","3","01/01/11 00:00:00"
"505","109","84","49","26","625","-20","3","02/01/11 00:00:00"
"505","113","88","51","27","715","-20","3","03/01/11 00:00:00"
"505","142","93","51","28","840","10","3","04/01/11 00:00:00"
"505","135","98","49","30","973","10","3","05/01/11 00:00:00"
"505","140","116","55","35","1142","-20","3","06/01/11 00:00:00"
"505","167","120","56","37","1334","10","3","07/01/11 00:00:00"
"505","138","120","57","37","1439","-30","3","08/01/11 00:00:00"
"505","123","104","55","32","1574","-40","3","09/01/11 00:00:00"
"505","116","86","49","26","1698","10","3","10/01/11 00:00:00"
"505","130","82","48","25","1804","10","3","11/01/11 00:00:00"
"505","171","92","52","28","1898","40","3","12/01/11 00:00:00"
"505","90","37","63","34","261","-10","5","01/01/10 00:00:00"
"505","104","43","68","39","256","0","5","02/01/10 00:00:00"
"505","107","44","70","40","251","10","5","03/01/10 00:00:00"
"505","107","44","69","40","261","10","5","04/01/10 00:00:00"
"505","104","43","68","39","282","0","5","05/01/10 00:00:00"
"505","125","52","76","47","313","0","5","06/01/10 00:00:00"
"505","141","59","83","53","338","0","5","07/01/10 00:00:00"
"505","151","63","86","57","332","0","5","08/01/10 00:00:00"
"505","106","44","70","40","325","10","5","09/01/10 00:00:00"
"505","109","45","70","41","320","10","5","10/01/10 00:00:00"
"505","106","44","69","40","325","0","5","11/01/10 00:00:00"
"505","118","49","74","44","335","10","5","12/01/10 00:00:00"
"505","101","37","66","34","261","-10","5","01/01/11 00:00:00"
"505","111","43","68","39","256","0","5","02/01/11 00:00:00"
"505","114","44","70","40","251","10","5","03/01/11 00:00:00"
"505","114","44","69","40","261","10","5","04/01/11 00:00:00"
"505","103","43","63","39","282","0","5","05/01/11 00:00:00"
"505","124","52","71","47","313","0","5","06/01/11 00:00:00"
"505","140","59","77","53","338","0","5","07/01/11 00:00:00"
"505","150","63","80","57","332","0","5","08/01/11 00:00:00"
"505","113","44","70","40","325","10","5","09/01/11 00:00:00"
"505","116","45","70","41","320","10","5","10/01/11 00:00:00"
"505","113","44","69","40","325","0","5","11/01/11 00:00:00"
"505","126","49","74","44","335","10","5","12/01/11 00:00:00"
"505","82","35","38","11","196","10","6","01/01/10 00:00:00"
"505","82","35","39","11","191","10","6","02/01/10 00:00:00"
"505","85","36","38","11","187","10","6","03/01/10 00:00:00"
"505","88","37","39","12","195","10","6","04/01/10 00:00:00"
"505","92","39","39","12","212","10","6","05/01/10 00:00:00"
"505","96","41","41","13","239","20","6","06/01/10 00:00:00"
"505","103","44","41","14","258","20","6","07/01/10 00:00:00"
"505","105","45","42","14","253","30","6","08/01/10 00:00:00"
"505","91","39","39","12","248","10","6","09/01/10 00:00:00"
"505","92","39","39","12","244","20","6","10/01/10 00:00:00"
"505","82","35","39","11","248","20","6","11/01/10 00:00:00"
"505","89","38","39","12","256","0","6","12/01/10 00:00:00"
"505","92","35","40","11","196","10","6","01/01/11 00:00:00"
"505","87","35","39","11","191","10","6","02/01/11 00:00:00"
"505","91","36","38","11","187","10","6","03/01/11 00:00:00"
"505","94","37","39","12","195","10","6","04/01/11 00:00:00"
"505","91","39","36","12","212","10","6","05/01/11 00:00:00"
"505","95","41","38","13","239","20","6","06/01/11 00:00:00"
"505","102","44","38","14","258","20","6","07/01/11 00:00:00"
"505","104","45","39","14","253","30","6","08/01/11 00:00:00"
"505","97","39","39","12","248","10","6","09/01/11 00:00:00"
"505","98","39","39","12","244","20","6","10/01/11 00:00:00"
"505","87","35","39","11","248","20","6","11/01/11 00:00:00"
"505","95","38","39","12","256","0","6","12/01/11 00:00:00"
"505","45","18","16","5","821","20","8","01/01/10 00:00:00"
"505","45","18","17","5","818","20","8","02/01/10 00:00:00"
